Accepted_Annotations,Annotation_Count,Annotation_Is_Verified,Classification,Comment_Count,Featured_Video,Followers,Is_Verified,Length_Referent_Text,Pinned,Class
11,12,FALSE,accepted,0,FALSE,8610,FALSE,62,FALSE,high
19,29,FALSE,unreviewed,0,FALSE,598,FALSE,48,FALSE,low
57,58,FALSE,accepted,0,FALSE,2503,TRUE,45,FALSE,low
38,39,FALSE,accepted,0,FALSE,21495,TRUE,55,FALSE,high
36,40,FALSE,accepted,0,FALSE,10964,FALSE,59,FALSE,high
28,30,TRUE,verified,2,TRUE,8610,FALSE,36,TRUE,high
30,35,FALSE,accepted,0,FALSE,2660,FALSE,64,FALSE,high
35,39,FALSE,accepted,0,FALSE,8610,FALSE,124,FALSE,high
23,26,FALSE,accepted,0,TRUE,419,FALSE,11,FALSE,low
31,34,FALSE,accepted,1,TRUE,17568,TRUE,55,FALSE,low
4,9,FALSE,unreviewed,0,FALSE,2660,FALSE,26,FALSE,low
35,36,FALSE,accepted,0,FALSE,693,FALSE,27,FALSE,low
9,23,FALSE,unreviewed,0,FALSE,419,FALSE,18,FALSE,low
8,10,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,low
13,14,FALSE,accepted,0,FALSE,10964,FALSE,52,FALSE,high
4,13,FALSE,unreviewed,0,FALSE,598,FALSE,240,FALSE,low
25,26,FALSE,accepted,3,FALSE,8610,FALSE,69,FALSE,high
53,54,FALSE,accepted,0,FALSE,8610,FALSE,127,FALSE,high
38,39,FALSE,accepted,1,FALSE,21495,TRUE,196,FALSE,high
16,17,FALSE,accepted,2,FALSE,2503,TRUE,40,FALSE,low
52,55,FALSE,unreviewed,0,FALSE,693,FALSE,49,FALSE,low
44,45,FALSE,accepted,1,FALSE,21495,TRUE,43,FALSE,high
40,46,FALSE,accepted,0,TRUE,8610,FALSE,13,FALSE,high
9,16,FALSE,accepted,0,FALSE,598,FALSE,47,FALSE,low
51,52,FALSE,accepted,0,TRUE,2503,TRUE,34,FALSE,low
36,37,FALSE,accepted,9,FALSE,21495,TRUE,49,FALSE,high
44,57,FALSE,unreviewed,0,TRUE,598,FALSE,21,FALSE,low
28,30,FALSE,verified,0,TRUE,8610,FALSE,36,FALSE,high
6,8,FALSE,accepted,0,FALSE,598,FALSE,203,FALSE,low
51,52,FALSE,accepted,1,TRUE,2503,TRUE,35,FALSE,high
22,35,TRUE,accepted,1,TRUE,10964,FALSE,88,FALSE,low
18,24,FALSE,accepted,1,TRUE,10964,FALSE,47,FALSE,high
34,36,FALSE,accepted,0,TRUE,2503,TRUE,35,FALSE,low
50,52,FALSE,accepted,0,FALSE,2503,TRUE,40,FALSE,low
20,24,FALSE,accepted,0,TRUE,17568,TRUE,49,FALSE,high
18,19,FALSE,accepted,0,FALSE,8610,FALSE,40,FALSE,high
55,56,FALSE,accepted,0,TRUE,17568,TRUE,17,FALSE,high
73,77,FALSE,accepted,0,FALSE,17568,TRUE,59,FALSE,high
31,32,FALSE,accepted,0,FALSE,693,FALSE,37,FALSE,high
39,43,FALSE,accepted,2,TRUE,17568,TRUE,90,FALSE,high
30,38,FALSE,accepted,0,FALSE,419,FALSE,38,FALSE,low
17,18,FALSE,accepted,0,TRUE,2503,TRUE,38,FALSE,high
20,21,FALSE,accepted,1,TRUE,10964,FALSE,64,FALSE,high
17,21,FALSE,accepted,0,FALSE,2660,FALSE,50,FALSE,low
29,30,FALSE,accepted,0,TRUE,2503,TRUE,18,FALSE,high
66,67,FALSE,accepted,0,TRUE,21495,TRUE,6,FALSE,high
27,32,FALSE,accepted,0,TRUE,419,FALSE,5,FALSE,low
22,25,FALSE,accepted,0,TRUE,21495,TRUE,33,FALSE,low
20,24,TRUE,verified,0,TRUE,17568,TRUE,17,TRUE,high
35,42,FALSE,accepted,2,FALSE,598,FALSE,14,FALSE,high
26,29,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,high
40,41,FALSE,accepted,0,TRUE,10964,FALSE,108,FALSE,high
30,32,FALSE,accepted,0,TRUE,693,FALSE,27,FALSE,low
55,66,FALSE,unreviewed,0,FALSE,419,FALSE,37,FALSE,low
38,41,FALSE,accepted,0,FALSE,2660,FALSE,52,FALSE,low
45,46,FALSE,accepted,0,TRUE,8610,FALSE,19,FALSE,high
5,18,FALSE,unreviewed,0,FALSE,419,FALSE,68,FALSE,low
2,17,FALSE,unreviewed,0,FALSE,38,FALSE,30,FALSE,low
39,47,FALSE,accepted,0,FALSE,2660,FALSE,7,FALSE,high
16,19,FALSE,accepted,0,TRUE,21495,TRUE,21,FALSE,high
26,35,FALSE,accepted,0,FALSE,598,FALSE,43,FALSE,low
22,35,FALSE,accepted,0,TRUE,10964,FALSE,9,FALSE,low
8,10,FALSE,accepted,0,FALSE,693,FALSE,34,FALSE,low
21,24,TRUE,verified,2,TRUE,8610,FALSE,106,TRUE,high
29,30,FALSE,accepted,2,FALSE,21495,TRUE,27,FALSE,high
22,25,FALSE,accepted,0,TRUE,21495,TRUE,12,FALSE,high
2,17,FALSE,unreviewed,0,FALSE,38,FALSE,28,FALSE,low
25,36,FALSE,unreviewed,1,FALSE,419,FALSE,85,FALSE,low
38,40,FALSE,accepted,3,TRUE,17568,TRUE,120,FALSE,high
12,13,FALSE,accepted,0,TRUE,10964,FALSE,34,FALSE,high
22,24,FALSE,accepted,0,FALSE,21495,TRUE,189,FALSE,high
25,27,FALSE,accepted,0,TRUE,10964,FALSE,40,FALSE,high
17,18,FALSE,accepted,5,TRUE,21495,TRUE,261,FALSE,high
81,84,TRUE,verified,11,FALSE,10964,FALSE,35,TRUE,high
26,27,FALSE,accepted,0,FALSE,693,FALSE,125,FALSE,low
12,13,FALSE,accepted,0,FALSE,8610,FALSE,66,FALSE,high
15,23,FALSE,accepted,0,FALSE,598,FALSE,80,FALSE,low
12,13,FALSE,accepted,2,FALSE,8610,FALSE,175,FALSE,high
27,28,FALSE,accepted,0,TRUE,10964,FALSE,9,FALSE,low
25,26,FALSE,accepted,0,TRUE,17568,TRUE,158,FALSE,high
20,29,FALSE,unreviewed,0,FALSE,419,FALSE,149,FALSE,low
66,67,FALSE,accepted,1,FALSE,2503,TRUE,36,FALSE,low
22,41,FALSE,accepted,0,FALSE,419,FALSE,39,FALSE,low
47,49,FALSE,accepted,0,TRUE,2503,TRUE,53,FALSE,low
25,27,FALSE,accepted,0,TRUE,10964,FALSE,82,FALSE,low
24,27,FALSE,accepted,0,FALSE,598,FALSE,54,FALSE,low
66,67,FALSE,accepted,0,TRUE,21495,TRUE,36,FALSE,high
25,26,FALSE,accepted,3,TRUE,17568,TRUE,201,FALSE,high
41,49,FALSE,unreviewed,0,FALSE,693,FALSE,56,FALSE,low
13,15,FALSE,accepted,0,TRUE,21495,TRUE,74,FALSE,high
11,25,FALSE,accepted,1,FALSE,419,FALSE,97,FALSE,low
27,29,FALSE,accepted,0,FALSE,2660,FALSE,36,FALSE,low
17,20,FALSE,accepted,0,TRUE,17568,TRUE,32,FALSE,high
47,51,FALSE,accepted,0,TRUE,21495,TRUE,38,FALSE,high
55,57,TRUE,verified,40,TRUE,17568,TRUE,156,TRUE,high
11,14,FALSE,accepted,3,FALSE,419,FALSE,33,FALSE,low
27,32,FALSE,accepted,0,FALSE,2660,FALSE,43,FALSE,low
5,18,FALSE,unreviewed,0,FALSE,419,FALSE,31,FALSE,low
39,44,FALSE,unreviewed,0,FALSE,2503,TRUE,25,FALSE,low
23,24,FALSE,accepted,0,FALSE,693,FALSE,51,FALSE,low
55,66,FALSE,accepted,0,FALSE,419,FALSE,83,FALSE,low
55,57,FALSE,verified,7,TRUE,17568,TRUE,156,FALSE,high
13,15,FALSE,accepted,1,FALSE,598,FALSE,32,FALSE,low
13,18,FALSE,accepted,1,FALSE,693,FALSE,88,FALSE,high
39,42,FALSE,accepted,0,TRUE,21495,TRUE,38,FALSE,high
43,45,FALSE,accepted,0,FALSE,2503,TRUE,39,FALSE,low
54,56,FALSE,accepted,0,TRUE,17568,TRUE,79,FALSE,high
40,41,FALSE,accepted,1,TRUE,10964,FALSE,93,FALSE,high
18,21,FALSE,accepted,1,FALSE,598,FALSE,58,FALSE,low
55,56,FALSE,accepted,1,FALSE,2660,FALSE,71,FALSE,high
30,38,FALSE,unreviewed,0,FALSE,419,FALSE,91,FALSE,low
27,32,FALSE,unreviewed,0,FALSE,2660,FALSE,41,FALSE,low
35,39,FALSE,accepted,0,TRUE,8610,FALSE,12,FALSE,low
17,20,FALSE,accepted,0,TRUE,17568,TRUE,82,FALSE,high
42,43,FALSE,accepted,0,FALSE,10964,FALSE,47,FALSE,high
51,52,FALSE,accepted,1,TRUE,21495,TRUE,87,FALSE,high
36,37,FALSE,accepted,0,FALSE,21495,TRUE,45,FALSE,high
30,31,FALSE,accepted,1,FALSE,2503,TRUE,49,FALSE,high
48,51,FALSE,accepted,1,TRUE,17568,TRUE,31,FALSE,high
22,23,FALSE,accepted,0,FALSE,8610,FALSE,43,FALSE,high
4,13,FALSE,accepted,0,FALSE,598,FALSE,111,FALSE,low
17,19,FALSE,accepted,1,FALSE,2660,FALSE,283,FALSE,high
53,54,FALSE,accepted,0,FALSE,17568,TRUE,41,FALSE,high
62,69,TRUE,verified,22,TRUE,8610,FALSE,48,TRUE,high
8,16,FALSE,unreviewed,0,TRUE,598,FALSE,80,FALSE,low
11,14,FALSE,unreviewed,0,FALSE,419,FALSE,142,FALSE,low
22,26,FALSE,accepted,1,FALSE,2660,FALSE,103,FALSE,low
29,38,FALSE,unreviewed,0,FALSE,598,FALSE,4,FALSE,low
9,12,FALSE,accepted,0,FALSE,2660,FALSE,47,FALSE,low
29,38,FALSE,accepted,0,FALSE,598,FALSE,9,FALSE,low
24,25,FALSE,accepted,0,FALSE,8610,FALSE,37,FALSE,high
24,27,FALSE,accepted,0,FALSE,693,FALSE,28,FALSE,low
5,18,FALSE,unreviewed,0,FALSE,419,FALSE,67,FALSE,low
20,24,FALSE,accepted,1,TRUE,17568,TRUE,50,FALSE,high
2,17,FALSE,unreviewed,0,FALSE,38,FALSE,46,FALSE,low
50,53,TRUE,verified,0,FALSE,8610,FALSE,103,TRUE,high
24,29,TRUE,verified,1,TRUE,8610,FALSE,19,TRUE,high
53,55,FALSE,accepted,0,TRUE,17568,TRUE,39,FALSE,high
56,59,FALSE,accepted,0,TRUE,693,FALSE,17,FALSE,high
37,40,TRUE,verified,1,FALSE,693,FALSE,107,TRUE,high
11,12,FALSE,accepted,0,FALSE,8610,FALSE,261,FALSE,high
20,24,FALSE,accepted,0,TRUE,17568,TRUE,54,FALSE,low
84,89,FALSE,accepted,1,FALSE,21495,TRUE,7,FALSE,high
26,27,FALSE,accepted,0,FALSE,693,FALSE,1045,FALSE,high
18,32,FALSE,unreviewed,0,FALSE,419,FALSE,71,FALSE,low
65,67,FALSE,accepted,2,FALSE,8610,FALSE,94,FALSE,high
10,16,FALSE,unreviewed,0,FALSE,598,FALSE,14,FALSE,low
18,19,FALSE,accepted,1,FALSE,8610,FALSE,32,FALSE,high
98,101,TRUE,verified,2,FALSE,21495,TRUE,98,TRUE,high
110,117,FALSE,accepted,0,FALSE,2503,TRUE,10,FALSE,low
27,32,FALSE,unreviewed,0,FALSE,2660,FALSE,55,FALSE,low
17,24,FALSE,accepted,0,FALSE,598,FALSE,30,FALSE,low
20,21,FALSE,accepted,1,FALSE,21495,TRUE,134,FALSE,high
8,9,FALSE,accepted,0,FALSE,8610,FALSE,102,FALSE,high
18,19,FALSE,accepted,0,TRUE,21495,TRUE,668,FALSE,high
21,22,FALSE,accepted,0,TRUE,10964,FALSE,57,FALSE,low
19,21,FALSE,accepted,0,FALSE,598,FALSE,74,FALSE,low
1,12,FALSE,unreviewed,0,FALSE,419,FALSE,36,FALSE,low
30,32,FALSE,accepted,1,TRUE,2660,FALSE,20,FALSE,high
42,48,FALSE,unreviewed,0,FALSE,2503,TRUE,117,FALSE,high
30,32,TRUE,accepted,0,TRUE,2660,FALSE,59,FALSE,low
27,29,FALSE,accepted,0,FALSE,598,FALSE,155,FALSE,low
27,29,FALSE,accepted,0,FALSE,2660,FALSE,50,FALSE,high
23,26,FALSE,accepted,0,TRUE,419,FALSE,62,FALSE,low
39,40,FALSE,accepted,0,TRUE,693,FALSE,60,FALSE,low
0,7,FALSE,unreviewed,0,FALSE,38,FALSE,45,FALSE,low
110,117,FALSE,accepted,0,FALSE,2503,TRUE,42,FALSE,low
42,43,FALSE,accepted,0,TRUE,2503,TRUE,63,FALSE,low
43,47,FALSE,unreviewed,0,TRUE,419,FALSE,34,FALSE,low
45,48,FALSE,accepted,1,FALSE,693,FALSE,45,FALSE,low
45,46,FALSE,accepted,0,TRUE,10964,FALSE,94,FALSE,low
31,34,TRUE,verified,26,TRUE,17568,TRUE,146,TRUE,high
16,19,FALSE,accepted,2,TRUE,21495,TRUE,29,FALSE,high
20,31,FALSE,accepted,0,FALSE,598,FALSE,7,FALSE,low
26,28,FALSE,accepted,1,FALSE,2660,FALSE,163,FALSE,low
81,84,FALSE,accepted,0,FALSE,10964,FALSE,26,FALSE,low
17,20,FALSE,accepted,1,TRUE,17568,TRUE,33,FALSE,high
16,22,TRUE,verified,4,FALSE,2660,FALSE,23,TRUE,high
26,37,FALSE,accepted,0,TRUE,598,FALSE,45,FALSE,low
25,26,FALSE,accepted,1,TRUE,17568,TRUE,66,FALSE,high
29,32,FALSE,accepted,2,TRUE,17568,TRUE,103,FALSE,high
21,24,FALSE,accepted,0,TRUE,8610,FALSE,52,FALSE,high
19,20,FALSE,accepted,0,TRUE,10964,FALSE,95,FALSE,high
16,22,FALSE,unreviewed,0,FALSE,2660,FALSE,47,FALSE,low
27,29,FALSE,accepted,0,FALSE,2660,FALSE,42,FALSE,high
55,56,FALSE,accepted,0,FALSE,2660,FALSE,22,FALSE,high
29,34,FALSE,accepted,2,TRUE,2660,FALSE,40,FALSE,low
55,62,FALSE,unreviewed,0,TRUE,8610,FALSE,35,FALSE,low
38,40,FALSE,accepted,0,TRUE,17568,TRUE,76,FALSE,high
11,20,FALSE,unreviewed,0,FALSE,598,FALSE,52,FALSE,low
41,49,FALSE,unreviewed,0,FALSE,693,FALSE,105,FALSE,low
13,15,FALSE,accepted,1,TRUE,21495,TRUE,83,FALSE,high
24,28,FALSE,accepted,1,FALSE,598,FALSE,39,FALSE,low
6,12,FALSE,unreviewed,0,FALSE,598,FALSE,17,FALSE,low
15,23,FALSE,unreviewed,1,FALSE,598,FALSE,72,FALSE,low
24,27,FALSE,accepted,0,FALSE,598,FALSE,48,FALSE,low
50,53,TRUE,verified,9,FALSE,8610,FALSE,22,TRUE,high
35,39,FALSE,accepted,0,TRUE,8610,FALSE,24,FALSE,high
22,25,FALSE,accepted,2,TRUE,21495,TRUE,54,FALSE,high
6,8,FALSE,accepted,0,FALSE,598,FALSE,192,FALSE,high
18,32,FALSE,unreviewed,1,FALSE,419,FALSE,44,FALSE,low
44,46,FALSE,accepted,0,FALSE,2503,TRUE,44,FALSE,low
22,27,FALSE,accepted,0,FALSE,693,FALSE,18,FALSE,high
16,22,FALSE,accepted,2,FALSE,419,FALSE,91,FALSE,low
35,39,TRUE,verified,2,TRUE,8610,FALSE,120,TRUE,high
15,18,FALSE,accepted,0,FALSE,693,FALSE,303,FALSE,low
21,26,FALSE,accepted,0,FALSE,693,FALSE,21,FALSE,low
20,24,TRUE,verified,2,TRUE,17568,TRUE,175,TRUE,high
38,41,FALSE,accepted,1,FALSE,2660,FALSE,93,FALSE,low
10,11,FALSE,accepted,0,TRUE,10964,FALSE,85,FALSE,high
37,39,FALSE,accepted,0,FALSE,10964,FALSE,13,FALSE,low
50,52,FALSE,accepted,0,FALSE,2503,TRUE,72,FALSE,low
10,16,FALSE,accepted,1,FALSE,598,FALSE,6,FALSE,low
42,43,FALSE,accepted,0,FALSE,17568,TRUE,41,FALSE,high
6,12,FALSE,accepted,0,FALSE,598,FALSE,25,FALSE,high
24,27,FALSE,unreviewed,0,FALSE,693,FALSE,147,FALSE,low
18,19,FALSE,accepted,0,TRUE,21495,TRUE,122,FALSE,high
24,28,FALSE,accepted,0,FALSE,598,FALSE,44,FALSE,low
36,39,FALSE,accepted,0,FALSE,419,FALSE,51,FALSE,low
33,38,FALSE,accepted,1,FALSE,419,FALSE,125,FALSE,low
40,41,FALSE,accepted,1,TRUE,10964,FALSE,23,FALSE,high
22,35,TRUE,accepted,0,TRUE,10964,FALSE,110,FALSE,low
106,107,FALSE,accepted,1,FALSE,17568,TRUE,64,FALSE,high
39,42,FALSE,accepted,1,TRUE,10964,FALSE,31,FALSE,high
65,67,FALSE,accepted,0,FALSE,8610,FALSE,22,FALSE,low
16,19,FALSE,accepted,0,TRUE,21495,TRUE,25,FALSE,high
37,42,FALSE,accepted,0,TRUE,17568,TRUE,67,FALSE,high
7,12,TRUE,verified,3,TRUE,2503,TRUE,11,TRUE,high
45,47,FALSE,accepted,0,TRUE,10964,FALSE,113,FALSE,high
42,43,FALSE,accepted,6,TRUE,419,FALSE,25,FALSE,high
21,26,FALSE,unreviewed,0,FALSE,419,FALSE,73,FALSE,low
36,39,FALSE,accepted,0,FALSE,419,FALSE,99,FALSE,low
73,77,FALSE,accepted,1,FALSE,17568,TRUE,25,FALSE,high
25,26,FALSE,accepted,1,FALSE,8610,FALSE,9,FALSE,high
34,36,FALSE,accepted,0,FALSE,21495,TRUE,21,FALSE,high
53,54,FALSE,accepted,0,FALSE,8610,FALSE,74,FALSE,high
0,20,FALSE,unreviewed,0,FALSE,38,FALSE,25,FALSE,low
39,42,TRUE,verified,19,TRUE,21495,TRUE,25,TRUE,high
19,21,FALSE,accepted,0,FALSE,2503,TRUE,40,FALSE,low
55,56,FALSE,accepted,0,FALSE,2660,FALSE,435,FALSE,high
33,41,FALSE,accepted,0,TRUE,8610,FALSE,58,FALSE,low
25,27,FALSE,accepted,6,FALSE,8610,FALSE,119,FALSE,high
18,19,FALSE,accepted,0,TRUE,8610,FALSE,62,FALSE,high
20,21,FALSE,accepted,0,FALSE,21495,TRUE,39,FALSE,high
40,52,FALSE,unreviewed,0,FALSE,419,FALSE,74,FALSE,low
50,53,FALSE,accepted,0,FALSE,8610,FALSE,26,FALSE,high
44,46,FALSE,accepted,0,FALSE,2503,TRUE,25,FALSE,low
11,20,FALSE,accepted,0,FALSE,598,FALSE,5,FALSE,low
19,20,FALSE,accepted,0,FALSE,693,FALSE,8,FALSE,high
38,39,FALSE,accepted,0,FALSE,21495,TRUE,51,FALSE,high
118,122,FALSE,accepted,0,TRUE,17568,TRUE,8,FALSE,high
24,33,FALSE,accepted,0,FALSE,419,FALSE,24,FALSE,low
42,48,FALSE,accepted,1,FALSE,2503,TRUE,88,FALSE,low
103,107,FALSE,accepted,1,FALSE,21495,TRUE,41,FALSE,low
36,38,FALSE,accepted,0,FALSE,693,FALSE,35,FALSE,low
33,38,FALSE,unreviewed,0,FALSE,419,FALSE,26,FALSE,low
50,57,FALSE,unreviewed,2,FALSE,2503,TRUE,56,FALSE,low
20,21,FALSE,accepted,0,TRUE,10964,FALSE,33,FALSE,low
22,35,TRUE,accepted,2,TRUE,10964,FALSE,170,FALSE,high
46,49,FALSE,accepted,0,TRUE,17568,TRUE,126,FALSE,high
52,57,TRUE,verified,26,TRUE,17568,TRUE,32,TRUE,high
51,52,FALSE,accepted,3,TRUE,2503,TRUE,22,FALSE,low
10,16,FALSE,accepted,0,FALSE,598,FALSE,48,FALSE,low
26,28,FALSE,accepted,1,FALSE,2660,FALSE,34,FALSE,low
24,29,TRUE,verified,1,TRUE,8610,FALSE,19,TRUE,high
21,26,FALSE,accepted,0,FALSE,419,FALSE,25,FALSE,low
36,38,FALSE,accepted,0,FALSE,693,FALSE,31,FALSE,low
0,20,FALSE,unreviewed,0,FALSE,38,FALSE,59,FALSE,low
20,24,FALSE,accepted,2,TRUE,17568,TRUE,113,FALSE,high
42,48,FALSE,accepted,1,FALSE,2503,TRUE,40,FALSE,low
23,24,FALSE,accepted,0,TRUE,21495,TRUE,24,FALSE,high
52,55,FALSE,accepted,0,FALSE,693,FALSE,45,FALSE,low
42,43,FALSE,accepted,2,TRUE,419,FALSE,35,FALSE,low
17,18,FALSE,accepted,3,FALSE,693,FALSE,42,FALSE,high
4,5,FALSE,accepted,8,FALSE,2660,FALSE,72,FALSE,high
21,26,FALSE,unreviewed,0,FALSE,419,FALSE,16,FALSE,low
40,46,FALSE,accepted,0,TRUE,8610,FALSE,17,FALSE,low
11,12,FALSE,accepted,0,FALSE,8610,FALSE,49,FALSE,high
28,30,FALSE,accepted,1,TRUE,8610,FALSE,64,FALSE,high
2,9,FALSE,unreviewed,0,FALSE,38,FALSE,34,FALSE,low
0,7,FALSE,unreviewed,0,FALSE,38,FALSE,19,FALSE,low
24,25,FALSE,accepted,0,TRUE,17568,TRUE,68,FALSE,high
42,43,FALSE,accepted,1,FALSE,17568,TRUE,65,FALSE,high
37,42,TRUE,verified,58,TRUE,17568,TRUE,107,TRUE,high
22,23,FALSE,accepted,0,FALSE,8610,FALSE,9,FALSE,high
33,38,FALSE,accepted,0,FALSE,419,FALSE,45,FALSE,low
134,137,FALSE,accepted,2,FALSE,21495,TRUE,29,FALSE,high
13,14,FALSE,accepted,0,FALSE,10964,FALSE,204,FALSE,high
15,23,FALSE,unreviewed,1,FALSE,598,FALSE,90,FALSE,low
22,24,FALSE,accepted,0,TRUE,10964,FALSE,30,FALSE,high
30,31,FALSE,accepted,1,TRUE,21495,TRUE,25,FALSE,high
35,39,TRUE,verified,0,FALSE,8610,FALSE,107,TRUE,high
24,29,TRUE,verified,0,TRUE,8610,FALSE,45,TRUE,high
40,41,FALSE,accepted,1,TRUE,10964,FALSE,46,FALSE,high
46,49,FALSE,accepted,0,TRUE,17568,TRUE,31,FALSE,low
46,49,FALSE,accepted,0,TRUE,21495,TRUE,36,FALSE,high
47,51,FALSE,accepted,0,TRUE,10964,FALSE,38,FALSE,high
27,32,FALSE,unreviewed,0,TRUE,419,FALSE,23,FALSE,low
33,38,FALSE,unreviewed,0,FALSE,419,FALSE,44,FALSE,low
56,59,FALSE,accepted,0,TRUE,693,FALSE,49,FALSE,low
34,36,FALSE,accepted,2,FALSE,2503,TRUE,23,FALSE,high
25,26,FALSE,accepted,0,TRUE,17568,TRUE,59,FALSE,high
18,27,FALSE,accepted,0,FALSE,693,FALSE,156,FALSE,low
36,38,FALSE,accepted,0,FALSE,693,FALSE,54,FALSE,low
36,37,FALSE,accepted,1,FALSE,21495,TRUE,96,FALSE,high
18,19,FALSE,accepted,0,FALSE,10964,FALSE,146,FALSE,high
0,5,FALSE,unreviewed,0,FALSE,38,FALSE,40,FALSE,low
29,36,FALSE,accepted,0,FALSE,2503,TRUE,36,FALSE,low
31,58,TRUE,accepted,0,FALSE,10964,FALSE,79,FALSE,low
53,55,FALSE,accepted,0,TRUE,17568,TRUE,38,FALSE,high
23,24,FALSE,accepted,0,TRUE,21495,TRUE,54,FALSE,high
37,42,FALSE,accepted,0,TRUE,17568,TRUE,78,FALSE,high
66,69,FALSE,accepted,0,FALSE,10964,FALSE,74,FALSE,high
55,57,FALSE,accepted,0,TRUE,17568,TRUE,48,FALSE,high
19,20,FALSE,accepted,0,TRUE,2503,TRUE,69,FALSE,low
118,122,TRUE,verified,155,TRUE,17568,TRUE,81,TRUE,high
47,51,FALSE,accepted,0,TRUE,10964,FALSE,25,FALSE,high
25,26,FALSE,accepted,4,FALSE,8610,FALSE,129,FALSE,high
37,38,FALSE,accepted,0,TRUE,8610,FALSE,50,FALSE,high
73,76,FALSE,accepted,0,FALSE,2503,TRUE,24,FALSE,low
21,24,FALSE,accepted,6,TRUE,8610,FALSE,7,FALSE,high
33,34,FALSE,accepted,1,FALSE,693,FALSE,62,FALSE,low
0,3,FALSE,unreviewed,0,FALSE,38,FALSE,47,FALSE,low
35,36,FALSE,accepted,0,FALSE,693,FALSE,70,FALSE,low
45,48,FALSE,accepted,3,FALSE,693,FALSE,91,FALSE,low
9,16,FALSE,unreviewed,0,FALSE,598,FALSE,84,FALSE,low
36,40,FALSE,accepted,0,TRUE,21495,TRUE,39,FALSE,high
21,26,FALSE,accepted,1,FALSE,693,FALSE,88,FALSE,high
5,18,FALSE,unreviewed,0,FALSE,419,FALSE,68,FALSE,low
17,20,FALSE,accepted,0,TRUE,17568,TRUE,83,FALSE,high
14,27,FALSE,unreviewed,0,FALSE,419,FALSE,178,FALSE,low
29,30,FALSE,accepted,0,FALSE,21495,TRUE,117,FALSE,high
25,26,FALSE,accepted,0,TRUE,17568,TRUE,91,FALSE,high
42,49,TRUE,accepted,0,TRUE,17568,TRUE,40,FALSE,low
22,35,TRUE,accepted,0,TRUE,10964,FALSE,50,FALSE,high
52,57,FALSE,accepted,0,TRUE,17568,TRUE,75,FALSE,high
67,68,FALSE,accepted,0,TRUE,2503,TRUE,87,FALSE,high
34,36,FALSE,accepted,2,FALSE,2503,TRUE,207,FALSE,high
18,19,FALSE,accepted,0,TRUE,8610,FALSE,52,FALSE,high
18,27,FALSE,accepted,0,FALSE,693,FALSE,112,FALSE,low
38,41,FALSE,accepted,0,FALSE,2660,FALSE,107,FALSE,low
29,32,FALSE,accepted,2,TRUE,17568,TRUE,161,FALSE,high
22,28,FALSE,accepted,0,TRUE,8610,FALSE,66,FALSE,low
22,28,FALSE,unreviewed,0,TRUE,8610,FALSE,33,FALSE,low
17,21,FALSE,accepted,0,FALSE,2660,FALSE,54,FALSE,low
9,23,FALSE,unreviewed,0,FALSE,419,FALSE,139,FALSE,low
37,42,FALSE,accepted,4,TRUE,17568,TRUE,43,FALSE,high
31,34,FALSE,accepted,1,TRUE,17568,TRUE,164,FALSE,high
38,40,FALSE,accepted,0,TRUE,17568,TRUE,17,FALSE,high
40,50,FALSE,accepted,0,TRUE,17568,TRUE,169,FALSE,high
36,39,FALSE,accepted,0,FALSE,419,FALSE,53,FALSE,low
11,12,FALSE,accepted,3,FALSE,8610,FALSE,119,FALSE,high
40,52,FALSE,unreviewed,0,FALSE,419,FALSE,44,FALSE,low
42,49,TRUE,accepted,0,TRUE,17568,TRUE,142,FALSE,low
26,35,FALSE,unreviewed,0,FALSE,598,FALSE,41,FALSE,low
38,40,FALSE,accepted,0,TRUE,17568,TRUE,62,FALSE,high
36,37,FALSE,accepted,0,FALSE,21495,TRUE,156,FALSE,high
66,69,FALSE,accepted,0,FALSE,10964,FALSE,148,FALSE,high
42,48,FALSE,unreviewed,0,FALSE,2503,TRUE,52,FALSE,low
55,56,FALSE,accepted,1,FALSE,2660,FALSE,176,FALSE,high
21,26,FALSE,accepted,0,FALSE,419,FALSE,11,FALSE,low
59,65,TRUE,verified,42,TRUE,17568,TRUE,118,TRUE,high
21,33,FALSE,unreviewed,0,FALSE,598,FALSE,40,FALSE,low
73,77,FALSE,accepted,2,FALSE,17568,TRUE,53,FALSE,high
22,27,FALSE,unreviewed,1,TRUE,2660,FALSE,53,FALSE,low
39,40,FALSE,accepted,2,TRUE,693,FALSE,42,FALSE,high
47,51,FALSE,accepted,0,TRUE,21495,TRUE,49,FALSE,high
14,22,FALSE,unreviewed,0,FALSE,2660,FALSE,107,FALSE,low
53,55,FALSE,accepted,3,TRUE,17568,TRUE,43,FALSE,high
24,33,FALSE,accepted,0,FALSE,419,FALSE,20,FALSE,low
103,107,FALSE,accepted,0,FALSE,21495,TRUE,44,FALSE,low
66,69,FALSE,accepted,0,FALSE,10964,FALSE,20,FALSE,high
18,24,FALSE,accepted,2,TRUE,10964,FALSE,18,FALSE,high
38,39,FALSE,accepted,1,FALSE,8610,FALSE,196,FALSE,high
8,9,FALSE,accepted,0,FALSE,8610,FALSE,48,FALSE,high
18,19,FALSE,accepted,1,FALSE,8610,FALSE,70,FALSE,high
42,43,FALSE,accepted,0,FALSE,17568,TRUE,55,FALSE,high
